label,Beacon_1,Beacon_2,Beacon_3,Beacon_4,Beacon_5,Beacon_7
605R,0.610169492,0.610169492,0.779661017,0.627118644,0.525423729,0.525423729
605R,0.440677966,0.491525424,0.762711864,0.508474576,0.491525424,0.322033898
605R,0.593220339,0.610169492,0.644067797,0.542372881,0.423728814,0.457627119
605R,0.372881356,0.610169492,0.762711864,0.542372881,0.423728814,0.457627119
605R,0.372881356,0.491525424,0.711864407,0.576271186,0.508474576,0.457627119
605R,0.576271186,0.593220339,0.779661017,0.610169492,0.474576271,0.457627119
605R,0.576271186,0.525423729,0.762711864,0.728813559,0.440677966,0.440677966
605R,0.576271186,0.627118644,0.762711864,0.762711864,0.474576271,0.576271186
605R,0.576271186,0.627118644,0.728813559,0.762711864,0.474576271,0.525423729
606,0.457627119,0.576271186,0.762711864,,,0.338983051
606,0.474576271,0.644067797,0.813559322,0.813559322,0.457627119,0.474576271
606,0.525423729,0.525423729,0.813559322,0.694915254,0.542372881,0.474576271
606,0.525423729,0.559322034,0.847457627,0.694915254,0.542372881,0.610169492
606,0.440677966,0.559322034,0.830508475,0.694915254,0.542372881,0.440677966
606,0.525423729,0.559322034,0.830508475,0.694915254,0.542372881,0.440677966
606,0.474576271,0.610169492,0.830508475,0.796610169,0.525423729,0.440677966
606,0.508474576,0.542372881,0.830508475,0.728813559,0.525423729,0.372881356
606,0.474576271,0.593220339,0.813559322,0.728813559,0.542372881,0.508474576
606,0.440677966,0.593220339,0.762711864,0.728813559,0.542372881,0.559322034
606,0.406779661,0.542372881,0.830508475,0.779661017,0.406779661,0.559322034
606,0.440677966,0.610169492,0.830508475,0.796610169,0.491525424,0.559322034
606,0.457627119,0.559322034,0.830508475,0.762711864,0.491525424,0.220338983
606,0.491525424,0.661016949,0.830508475,0.728813559,0.355932203,0.542372881
606,0.457627119,0.661016949,0.728813559,0.813559322,0.440677966,0.559322034
606,0.457627119,0.542372881,0.847457627,0.711864407,0.491525424,0.559322034
606,0.525423729,0.542372881,0.847457627,0.711864407,0.491525424,0.559322034
606,0.457627119,0.627118644,0.847457627,0.779661017,0.355932203,0.576271186
606,0.457627119,0.610169492,0.813559322,0.728813559,0.542372881,0.559322034
606,0.474576271,0.627118644,0.813559322,0.796610169,0.372881356,0.491525424
606,0.559322034,0.627118644,0.830508475,0.796610169,0.372881356,0.542372881
606,0.542372881,0.627118644,0.830508475,0.796610169,0.372881356,0.542372881
606,0.491525424,0.627118644,0.830508475,0.779661017,0.372881356,0.559322034
606,0.491525424,0.525423729,0.830508475,0.728813559,0.542372881,0.305084746
606L,0.525423729,0.491525424,0.745762712,0.728813559,0.610169492,0.559322034
606L,0.593220339,0.644067797,0.796610169,0.745762712,0.644067797,0.542372881
606L,0.593220339,0.559322034,0.796610169,0.542372881,0.644067797,0.457627119
606L,0.610169492,0.525423729,0.779661017,0.661016949,0.644067797,0.457627119
606L,0.593220339,0.610169492,0.796610169,0.711864407,0.627118644,0.457627119
606L,0.593220339,0.491525424,0.796610169,0.593220339,0.372881356,0.355932203
606L,0.610169492,0.491525424,0.796610169,0.711864407,0.559322034,0.559322034
606L,0.610169492,0.593220339,0.745762712,0.745762712,0.610169492,0.457627119
606L,0.525423729,0.593220339,0.779661017,0.745762712,0.610169492,0.389830508
606L,0.542372881,0.627118644,0.779661017,0.711864407,0.610169492,0.457627119
606L,0.542372881,0.440677966,0.779661017,0.576271186,0.610169492,0.525423729
606L,0.542372881,0.440677966,0.796610169,0.661016949,0.677966102,0.559322034
606L,0.559322034,0.559322034,0.813559322,0.694915254,0.610169492,0.525423729
606L,0.559322034,0.406779661,0.745762712,0.491525424,0.644067797,0.474576271
606L,0.559322034,0.610169492,0.779661017,0.677966102,0.627118644,0.491525424
606L,0.559322034,0.474576271,0.762711864,0.423728814,0.389830508,0.457627119
606L,0.610169492,0.474576271,0.796610169,0.423728814,0.389830508,0.457627119
606L,0.559322034,0.474576271,0.796610169,0.711864407,0.576271186,0.423728814
606L,0.610169492,0.457627119,0.694915254,0.677966102,0.355932203,0.322033898
606L,0.610169492,0.610169492,0.694915254,0.711864407,0.593220339,0.440677966
606L,0.610169492,0.423728814,0.762711864,0.525423729,0.305084746,0.542372881
606L,0.610169492,0.423728814,0.796610169,0.525423729,0.305084746,0.627118644
606L,0.542372881,0.610169492,0.779661017,0.694915254,0.610169492,0.423728814
606L,0.542372881,0.661016949,0.847457627,0.661016949,0.677966102,0.423728814
606L,0.542372881,0.627118644,0.813559322,0.677966102,0.610169492,0.457627119
606L,0.508474576,0.474576271,0.796610169,0.406779661,0.288135593,0.542372881
606L,0.627118644,0.677966102,0.796610169,0.677966102,0.711864407,0.610169492
606L,0.542372881,0.491525424,0.745762712,0.254237288,0.338983051,0.474576271
606L,0.627118644,0.491525424,0.779661017,0.254237288,0.338983051,0.474576271
606L,0.576271186,0.491525424,0.779661017,0.254237288,0.610169492,0.474576271
606R,0.406779661,0.593220339,0.898305085,0.593220339,0.491525424,0.559322034
606R,0.610169492,0.525423729,0.898305085,0.813559322,0.542372881,0.661016949
606R,0.610169492,0.559322034,0.898305085,0.610169492,0.542372881,0.491525424
606R,0.610169492,0.661016949,0.796610169,0.593220339,0.254237288,0.389830508
606R,0.372881356,0.525423729,0.762711864,0.559322034,0.491525424,0.389830508
606R,0.389830508,0.474576271,0.796610169,0.491525424,0.559322034,0.389830508
606R,0.389830508,0.610169492,0.86440678,0.491525424,0.508474576,0.525423729
606R,0.389830508,0.322033898,0.813559322,0.508474576,0.474576271,0.474576271
606R,0.525423729,0.322033898,0.830508475,0.508474576,0.474576271,0.474576271
606R,0.508474576,0.322033898,0.830508475,0.508474576,0.474576271,0.474576271
606R,0.508474576,0.576271186,0.830508475,0.559322034,0.542372881,0.457627119
606R,0.508474576,0.576271186,0.881355932,0.542372881,0.474576271,0.576271186
606R,0.440677966,0.610169492,0.881355932,0.661016949,0.593220339,0.491525424
606R,0.457627119,0.677966102,0.745762712,0.610169492,0.491525424,0.525423729
606R,0.525423729,0.542372881,0.745762712,0.644067797,0.576271186,0.525423729
606R,0.440677966,0.694915254,0.881355932,0.644067797,0.508474576,0.508474576
606R,0.440677966,0.694915254,0.881355932,0.644067797,0.508474576,0.610169492
606R,0.305084746,0.694915254,0.847457627,0.644067797,0.508474576,0.457627119
606R,0.559322034,0.525423729,0.881355932,0.762711864,0.525423729,0.457627119
606R,0.559322034,0.491525424,0.881355932,0.694915254,0.186440678,0.457627119
606R,0.559322034,0.491525424,0.711864407,0.677966102,0.491525424,0.457627119
606R,0.559322034,0.491525424,0.881355932,0.677966102,0.491525424,0.542372881
606R,0.474576271,0.508474576,0.881355932,0.711864407,0.542372881,0.423728814
606R,0.288135593,0.542372881,0.86440678,0.711864407,0.559322034,0.559322034
606R,0.288135593,0.576271186,0.694915254,0.779661017,0.457627119,0.593220339
606R,0.491525424,0.559322034,0.627118644,0.677966102,0.508474576,0.542372881
606R,0.508474576,0.576271186,0.627118644,0.677966102,0.474576271,0.542372881
606R,0.491525424,0.559322034,0.627118644,0.644067797,0.559322034,0.542372881
606R,0.423728814,0.542372881,0.847457627,0.644067797,0.559322034,0.559322034
606R,0.508474576,0.542372881,0.728813559,0.644067797,0.559322034,0.559322034
606R,0.406779661,0.661016949,0.694915254,0.677966102,0.593220339,0.525423729
606R,0.474576271,0.559322034,0.694915254,0.677966102,0.593220339,0.610169492
607,0.610169492,0.593220339,0.661016949,0.372881356,0.627118644,0.711864407
607,0.423728814,0.355932203,0.661016949,0.644067797,0.644067797,0.203389831
607,0.576271186,0.355932203,0.728813559,0.644067797,0.694915254,0.661016949
607,0.423728814,0.491525424,0.813559322,0.644067797,0.627118644,0.542372881
607,0.355932203,0.491525424,0.728813559,0.644067797,0.627118644,0.593220339
607,0.355932203,0.491525424,0.728813559,,0.627118644,0.525423729
607,0.355932203,0.542372881,0.694915254,0.508474576,0.474576271,0.355932203
607,0.355932203,0.627118644,0.694915254,0.423728814,0.474576271,0.457627119
607,0.406779661,0.627118644,0.694915254,0.423728814,0.474576271,0.440677966
607,0.355932203,0.288135593,0.694915254,0.423728814,0.576271186,0.576271186
607,0.406779661,0.593220339,0.542372881,0.593220339,0.711864407,0.711864407
607,0.474576271,0.271186441,0.644067797,0.542372881,0.627118644,0.627118644
607,0.372881356,0.271186441,0.542372881,0.542372881,0.627118644,0.372881356
607,0.389830508,0.220338983,0.542372881,0.542372881,0.627118644,0.491525424
607,0.423728814,0.491525424,0.559322034,0.542372881,0.423728814,0.508474576
607,0.423728814,0.372881356,0.440677966,0.525423729,0.559322034,0.406779661
607,0.288135593,0.271186441,0.542372881,0.525423729,0.559322034,0.576271186
607,0.305084746,0.542372881,0.711864407,0.322033898,0.508474576,0.576271186
607,0.305084746,0.542372881,0.593220339,0.593220339,0.406779661,0.542372881
607,0.186440678,0.542372881,0.593220339,0.525423729,0.542372881,0.593220339
607,0.271186441,0.508474576,0.593220339,0.576271186,0.542372881,0.576271186
607,0.372881356,0.525423729,0.593220339,0.661016949,0.542372881,0.576271186
607,0.576271186,0.593220339,,0.559322034,0.525423729,0.508474576
607,0.576271186,0.423728814,0.508474576,0.389830508,0.440677966,0.508474576
607L,0.372881356,0.491525424,0.830508475,0.644067797,0.644067797,0.593220339
607L,0.508474576,0.457627119,0.711864407,0.593220339,0.372881356,0.593220339
607L,0.457627119,0.576271186,0.627118644,0.525423729,0.525423729,0.593220339
607L,0.457627119,0.559322034,0.711864407,0.576271186,0.644067797,0.610169492
607L,0.372881356,0.576271186,0.610169492,0.711864407,0.423728814,0.491525424
607L,0.305084746,0.491525424,0.610169492,0.542372881,0.610169492,0.644067797
607L,0.491525424,0.457627119,0.728813559,0.491525424,0.525423729,0.644067797
607L,0.491525424,0.525423729,0.694915254,0.508474576,0.593220339,0.542372881
607L,0.355932203,0.525423729,0.745762712,0.508474576,0.593220339,0.644067797
607L,0.508474576,0.525423729,0.644067797,0.508474576,0.593220339,0.661016949
607L,0.406779661,0.491525424,0.644067797,0.610169492,0.677966102,0.644067797
607L,0.406779661,0.406779661,0.711864407,0.440677966,0.406779661,0.610169492
607L,0.406779661,0.406779661,0.745762712,0.440677966,0.406779661,0.525423729
607L,0.406779661,0.406779661,0.745762712,0.440677966,0.610169492,0.559322034
607L,0.457627119,0.423728814,0.728813559,0.627118644,0.661016949,0.559322034
607L,0.288135593,0.559322034,0.711864407,0.593220339,0.576271186,0.576271186
607L,0.542372881,0.457627119,0.762711864,0.593220339,0.576271186,0.627118644
607L,0.457627119,0.457627119,0.677966102,0.661016949,0.559322034,0.644067797
607L,0.423728814,0.508474576,0.677966102,0.661016949,0.559322034,0.508474576
607L,0.474576271,0.542372881,0.745762712,0.06779661,0.423728814,0.508474576
607L,0.406779661,0.525423729,0.745762712,0.06779661,0.423728814,0.610169492
607L,0.491525424,0.491525424,0.677966102,0.440677966,0.474576271,0.525423729
607L,0.491525424,0.542372881,0.694915254,0.644067797,0.627118644,0.525423729
607L,0.491525424,0.474576271,0.644067797,0.661016949,0.661016949,0.610169492
607R,0.288135593,0.288135593,0.677966102,0.593220339,0.338983051,0.644067797
607R,0.440677966,0.322033898,0.677966102,0.576271186,0.338983051,0.559322034
607R,0.457627119,0.389830508,0.627118644,0.406779661,0.491525424,0.627118644
607R,0.372881356,0.389830508,0.627118644,0.661016949,0.474576271,0.576271186
607R,0.372881356,0.406779661,0.440677966,0.661016949,0.542372881,0.525423729
607R,0.542372881,0.457627119,0.440677966,0.661016949,0.525423729,0.508474576
607R,0.406779661,0.338983051,0.338983051,0.627118644,0.576271186,0.593220339
607R,0.338983051,0.338983051,0.338983051,0.627118644,0.576271186,0.593220339
607R,0.508474576,0.372881356,0.525423729,0.576271186,0.576271186,0.593220339
607R,0.491525424,0.406779661,0.559322034,0.627118644,0.627118644,0.627118644
607R,0.508474576,0.457627119,0.644067797,0.559322034,0.474576271,0.542372881
607R,0.508474576,0.322033898,0.355932203,0.559322034,0.661016949,0.610169492
607R,0.254237288,0.322033898,0.491525424,0.610169492,0.457627119,0.610169492
607R,0.474576271,0.355932203,0.491525424,0.661016949,0.525423729,0.474576271
607R,0.355932203,0.355932203,0.542372881,0.661016949,0.542372881,0.559322034
607R,0.355932203,0.288135593,0.559322034,0.661016949,0.559322034,0.559322034
607R,0.305084746,0.440677966,0.542372881,0.559322034,0.644067797,0.559322034
607R,0.440677966,0.457627119,0.542372881,0.677966102,0.593220339,0.559322034
607R,0.440677966,0.474576271,0.474576271,0.423728814,0.559322034,0.610169492
607R,0.457627119,0.474576271,0.542372881,0.423728814,0.559322034,0.644067797
607R,0.491525424,0.271186441,0.542372881,0.423728814,0.525423729,0.644067797
607R,0.474576271,0.271186441,0.576271186,0.423728814,0.525423729,0.644067797
607R,0.457627119,0.508474576,0.661016949,0.593220339,0.508474576,0.542372881
607R,0.440677966,0.440677966,0.728813559,0.593220339,0.559322034,0.711864407
608,0.338983051,0.508474576,0.406779661,0.525423729,0.593220339,0.677966102
608,0.338983051,0.542372881,0.355932203,0.728813559,0.644067797,0.677966102
608,0.491525424,0.440677966,0.525423729,0.610169492,0.372881356,0.677966102
608,0.203389831,0.423728814,0.440677966,0.542372881,0.610169492,0.474576271
608,0.186440678,0.271186441,0.440677966,0.694915254,0.457627119,0.627118644
608,0.152542373,0.423728814,0.440677966,0.677966102,0.627118644,0.627118644
608,0.389830508,0.423728814,0.559322034,0.677966102,0.627118644,0.474576271
608,0.406779661,0.423728814,0.593220339,0.677966102,0.627118644,0.474576271
608,0.406779661,0.508474576,0.474576271,0.593220339,0.728813559,0.559322034
608,0.440677966,0.508474576,0.593220339,0.593220339,0.728813559,0.644067797
608,0.440677966,0.423728814,0.593220339,0.610169492,0.728813559,0.644067797
608,0.288135593,0.542372881,0.576271186,0.559322034,0.745762712,0.644067797
608,0.237288136,0.457627119,0.576271186,0.711864407,0.305084746,0.644067797
608,0.237288136,0.559322034,0.576271186,0.610169492,0.745762712,0.593220339
608,0.389830508,0.406779661,0.576271186,0.576271186,0.745762712,0.711864407
608,0.355932203,0.610169492,,0.576271186,0.745762712,0.644067797
608,0.305084746,0.610169492,,0.677966102,0.355932203,0.644067797
608,0.305084746,0.423728814,0.576271186,0.169491525,0.491525424,0.711864407
608,0.305084746,0.423728814,0.542372881,0.169491525,0.491525424,0.559322034
608,0.389830508,0.457627119,0.542372881,0.694915254,0.406779661,0.644067797
608,0.389830508,0.525423729,0.593220339,0.694915254,0.406779661,0.610169492
608,0.389830508,0.474576271,0.559322034,0.677966102,0.406779661,0.610169492
608,0.389830508,0.474576271,0.542372881,0.627118644,,0.711864407
608,0.389830508,0.474576271,0.542372881,0.677966102,0.728813559,0.508474576
608L,0.559322034,0.440677966,0.661016949,0.644067797,0.644067797,0.542372881
608L,0.508474576,0.644067797,0.728813559,0.491525424,0.745762712,0.593220339
608L,0.508474576,0.610169492,0.728813559,0.593220339,0.745762712,0.559322034
608L,0.559322034,0.525423729,0.644067797,0.661016949,0.694915254,0.627118644
608L,0.576271186,0.593220339,0.745762712,0.677966102,0.745762712,0.627118644
608L,0.457627119,0.542372881,0.661016949,0.677966102,0.457627119,0.576271186
608L,0.372881356,0.474576271,0.728813559,0.508474576,0.711864407,0.644067797
608L,0.457627119,0.576271186,0.644067797,0.237288136,0.711864407,0.610169492
608L,0.508474576,0.508474576,0.677966102,0.457627119,0.711864407,0.627118644
608L,0.474576271,0.525423729,0.677966102,0.457627119,,0.576271186
608L,0.389830508,0.525423729,0.677966102,0.576271186,0.694915254,0.576271186
608L,0.508474576,0.610169492,0.694915254,0.576271186,0.694915254,0.644067797
608L,0.491525424,0.610169492,0.661016949,0.576271186,0.694915254,0.593220339
608L,0.406779661,0.508474576,0.677966102,0.542372881,0.694915254,0.593220339
608L,0.457627119,0.661016949,0.677966102,0.576271186,0.694915254,0.593220339
608L,0.525423729,0.661016949,0.728813559,0.576271186,0.694915254,0.610169492
608L,0.372881356,0.542372881,0.677966102,0.542372881,0.728813559,0.610169492
608L,0.508474576,0.542372881,0.677966102,0.372881356,0.728813559,0.593220339
608L,0.508474576,0.593220339,0.677966102,0.593220339,0.728813559,0.542372881
608L,0.508474576,0.644067797,0.728813559,0.677966102,0.728813559,0.559322034
608L,0.457627119,0.644067797,0.745762712,0.677966102,0.728813559,0.559322034
608L,0.508474576,0.576271186,0.694915254,0.559322034,0.694915254,0.491525424
608L,0.525423729,0.525423729,0.694915254,0.542372881,0.627118644,0.610169492
608L,0.389830508,0.593220339,0.644067797,0.559322034,0.627118644,0.610169492
608L,0.491525424,0.644067797,0.728813559,0.542372881,0.711864407,0.542372881
608R,0.542372881,0.423728814,0.440677966,0.559322034,0.593220339,0.576271186
608R,0.491525424,0.423728814,0.440677966,0.559322034,0.593220339,0.542372881
608R,0.491525424,0.423728814,0.627118644,0.559322034,0.593220339,0.542372881
608R,0.474576271,0.423728814,0.661016949,0.203389831,0.627118644,0.542372881
608R,0.440677966,0.474576271,0.661016949,0.694915254,0.644067797,0.627118644
608R,0.355932203,0.491525424,0.627118644,0.457627119,0.593220339,0.644067797
608R,0.355932203,0.288135593,0.593220339,0.627118644,0.542372881,0.677966102
608R,0.101694915,0.254237288,0.508474576,0.423728814,0.457627119,0.542372881
608R,0.525423729,0.423728814,0.508474576,0.661016949,0.457627119,0.728813559
608R,0.406779661,0.423728814,0.508474576,0.677966102,0.525423729,0.711864407
608R,0.406779661,0.305084746,0.576271186,0.677966102,0.508474576,0.644067797
608R,0.406779661,0.305084746,0.593220339,0.677966102,0.525423729,0.677966102
608R,0.372881356,0.305084746,0.593220339,0.677966102,0.525423729,0.677966102
608R,0.288135593,0.474576271,0.593220339,0.423728814,0.525423729,0.593220339
608R,0.423728814,0.372881356,0.440677966,0.711864407,0.576271186,0.694915254
608R,0.305084746,0.372881356,0.627118644,0.711864407,0.576271186,0.694915254
608R,0.508474576,0.372881356,0.525423729,0.711864407,0.576271186,0.694915254
608R,0.423728814,0.372881356,0.576271186,0.593220339,0.542372881,0.694915254
608R,0.372881356,0.423728814,0.576271186,0.593220339,0.508474576,0.677966102
608R,0.457627119,0.423728814,0.576271186,0.593220339,0.508474576,0.627118644
608R,0.389830508,0.423728814,0.627118644,0.593220339,0.508474576,0.576271186
608R,0.440677966,0.423728814,0.423728814,0.677966102,0.525423729,0.661016949
608R,0.322033898,0.474576271,0.559322034,0.474576271,0.559322034,0.661016949
608R,0.322033898,0.474576271,0.542372881,0.694915254,0.559322034,0.661016949
608R,0.305084746,0.423728814,0.627118644,0.559322034,0.542372881,0.661016949
608R,0.338983051,0.423728814,0.508474576,0.457627119,0.559322034,0.576271186
609,0.491525424,0.322033898,0.338983051,0.491525424,0.644067797,0.711864407
609,0.457627119,0.372881356,0.355932203,0.644067797,0.644067797,0.694915254
609,0.474576271,0.220338983,0.627118644,0.423728814,0.593220339,0.525423729
609,0.474576271,0.406779661,0.627118644,0.423728814,0.661016949,0.644067797
609,0.508474576,0.423728814,0.576271186,0.576271186,0.711864407,0.677966102
609,0.389830508,0.338983051,0.423728814,0.593220339,0.559322034,0.677966102
609,0.389830508,0.288135593,0.423728814,0.508474576,0.661016949,0.728813559
609,0.440677966,0.169491525,0.593220339,0.576271186,0.661016949,0.593220339
609,0.440677966,0.406779661,0.644067797,0.677966102,0.728813559,0.593220339
609,0.491525424,0.440677966,0.644067797,0.627118644,0.694915254,0.576271186
609,0.491525424,0.423728814,0.677966102,0.694915254,0.661016949,0.745762712
609,0.491525424,0.406779661,0.677966102,0.559322034,0.661016949,0.745762712
609,0.491525424,0.372881356,0.627118644,0.542372881,0.644067797,0.694915254
609,0.440677966,0.372881356,0.661016949,0.457627119,0.661016949,0.694915254
609,0.440677966,0.220338983,0.542372881,0.508474576,0.661016949,0.745762712
609,0.440677966,0.220338983,0.661016949,0.508474576,0.711864407,0.762711864
609,0.288135593,0.220338983,0.576271186,0.508474576,0.711864407,0.796610169
609,0.423728814,0.338983051,0.559322034,0.508474576,0.661016949,0.796610169
609,0.423728814,0.389830508,0.559322034,0.491525424,0.627118644,0.627118644
609,0.423728814,0.406779661,0.610169492,0.338983051,0.661016949,0.627118644
609,0.423728814,0.423728814,0.677966102,0.661016949,0.745762712,0.661016949
609,0.423728814,0.423728814,0.508474576,0.508474576,0.745762712,0.661016949
609,0.338983051,0.338983051,0.508474576,0.440677966,0.677966102,0.576271186
609,0.338983051,0.186440678,0.474576271,0.440677966,0.711864407,0.694915254
609L,0.576271186,0.372881356,0.661016949,0.542372881,0.593220339,0.779661017
609L,0.423728814,0.372881356,0.661016949,0.677966102,0.627118644,0.745762712
609L,0.525423729,0.372881356,0.661016949,0.677966102,0.627118644,0.745762712
609L,0.440677966,0.13559322,,0.627118644,0.711864407,0.559322034
609L,0.440677966,0.237288136,,0.644067797,0.677966102,0.559322034
609L,0.372881356,0.237288136,,0.644067797,0.677966102,0.559322034
609L,0.389830508,0.237288136,0.559322034,0.389830508,0.644067797,0.559322034
609L,0.372881356,0.423728814,0.559322034,0.474576271,0.711864407,0.694915254
609L,0.372881356,0.288135593,0.593220339,0.610169492,0.661016949,0.610169492
609L,0.372881356,0.288135593,0.542372881,0.610169492,0.661016949,0.610169492
609L,0.372881356,0.288135593,0.593220339,0.610169492,0.661016949,0.610169492
609L,0.389830508,0.305084746,0.593220339,0.593220339,0.644067797,0.610169492
609L,0.389830508,0.389830508,0.576271186,0.576271186,0.728813559,0.694915254
609L,0.406779661,0.237288136,0.322033898,0.610169492,0.644067797,0.694915254
609L,0.338983051,0.423728814,0.322033898,0.559322034,0.711864407,0.593220339
609L,0.338983051,0.457627119,0.322033898,0.694915254,0.762711864,0.694915254
609L,0.338983051,0.338983051,0.576271186,0.576271186,0.711864407,0.728813559
609L,0.372881356,0.338983051,0.593220339,0.576271186,0.711864407,0.728813559
609L,0.237288136,0.338983051,0.389830508,0.576271186,0.711864407,0.677966102
609L,0.288135593,0.474576271,0.593220339,0.559322034,0.762711864,0.474576271
609L,0.406779661,0.440677966,0.593220339,0.661016949,0.745762712,0.694915254
609L,0.288135593,0.440677966,0.559322034,0.661016949,0.745762712,0.694915254
609L,0.406779661,0.440677966,0.593220339,0.661016949,0.745762712,0.694915254
609L,0.372881356,0.305084746,0.593220339,0.610169492,0.677966102,0.661016949
609R,0.474576271,0.525423729,0.559322034,0.576271186,0.610169492,0.576271186
609R,0.389830508,0.576271186,0.559322034,0.576271186,0.610169492,0.508474576
609R,0.389830508,0.491525424,0.508474576,0.423728814,0.593220339,0.627118644
609R,0.406779661,0.491525424,0.542372881,0.423728814,0.593220339,0.627118644
609R,0.406779661,0.491525424,0.644067797,0.423728814,0.593220339,0.627118644
609R,0.118644068,0.372881356,0.644067797,0.542372881,0.542372881,0.627118644
609R,0.118644068,0.593220339,0.576271186,0.542372881,0.627118644,0.677966102
609R,0.355932203,0.305084746,0.610169492,0.033898305,0.406779661,0.677966102
609R,0.491525424,0.576271186,0.627118644,0.389830508,0.474576271,0.677966102
609R,0.474576271,0.406779661,0.644067797,0.474576271,0.711864407,0.677966102
609R,0.254237288,0.288135593,0.644067797,0.406779661,0.627118644,0.491525424
609R,0.474576271,0.288135593,0.610169492,0.406779661,0.627118644,0.627118644
609R,0.508474576,0.508474576,0.610169492,0.508474576,0.406779661,0.559322034
609R,0.508474576,0.220338983,0.525423729,0.508474576,0.694915254,0.661016949
609R,0.389830508,0.101694915,0.610169492,0.389830508,0.457627119,0.694915254
609R,0.389830508,0.101694915,0.084745763,0.389830508,0.457627119,0.627118644
609R,0.406779661,0.271186441,0.084745763,0.406779661,0.440677966,0.576271186
609R,0.406779661,0.440677966,0.627118644,0.559322034,0.423728814,0.457627119
609R,0.389830508,0.440677966,0.169491525,0.627118644,0.576271186,0.559322034
609R,0.423728814,0.389830508,0.169491525,0.542372881,0.491525424,0.542372881
609R,0.355932203,0.237288136,0.457627119,0.661016949,0.593220339,0.627118644
609R,0.355932203,0.237288136,0.644067797,0.491525424,0.576271186,0.508474576
609R,0.355932203,0.559322034,0.559322034,0.440677966,0.610169492,0.406779661
609R,0.525423729,0.338983051,0.677966102,0.508474576,0.728813559,0.406779661
610,0.491525424,0.457627119,0.423728814,0.542372881,0.796610169,0.779661017
610,0.474576271,0.457627119,0.542372881,0.542372881,0.796610169,0.762711864
610,0.355932203,0.508474576,0.593220339,0.491525424,0.796610169,0.830508475
610,0.491525424,0.508474576,0.525423729,0.491525424,0.796610169,0.830508475
610,0.288135593,0.474576271,0.525423729,0.542372881,0.779661017,0.86440678
610,0.288135593,0.474576271,0.440677966,0.389830508,0.830508475,0.830508475
610,0.237288136,0.271186441,0.525423729,0.372881356,0.779661017,0.830508475
610,0.305084746,0.271186441,0.576271186,0.372881356,0.779661017,0.830508475
610,0.440677966,0.338983051,0.491525424,0.372881356,0.745762712,0.830508475
610,0.406779661,0.525423729,0.491525424,0.440677966,0.86440678,0.813559322
610,0.406779661,0.508474576,0.559322034,0.440677966,0.847457627,0.847457627
610,0.406779661,0.440677966,0.559322034,0.440677966,0.779661017,0.847457627
610,0.355932203,0.508474576,0.542372881,0.593220339,0.830508475,0.86440678
610,0.389830508,0.474576271,0.542372881,0.406779661,0.830508475,0.813559322
610,0.372881356,0.474576271,0.542372881,0.406779661,0.830508475,0.813559322
610,0.372881356,0.525423729,0.559322034,0.610169492,0.86440678,0.881355932
610,0.372881356,0.203389831,0.559322034,0.508474576,0.779661017,0.881355932
610,0.305084746,0.525423729,0.525423729,0.593220339,0.779661017,0.881355932
610,0.423728814,0.525423729,0.525423729,0.203389831,0.779661017,0.830508475
610,0.372881356,0.372881356,0.525423729,0.389830508,0.745762712,0.813559322
610,0.440677966,0.474576271,0.491525424,0.271186441,0.847457627,0.813559322
610,0.355932203,0.389830508,0.593220339,0.271186441,0.847457627,0.779661017
610,0.338983051,0.576271186,0.559322034,0.610169492,0.847457627,0.86440678
610,0.338983051,0.474576271,0.559322034,0.508474576,0.847457627,0.830508475
610L,0.389830508,0.508474576,0.474576271,0.525423729,0.762711864,0.847457627
610L,0.305084746,0.508474576,0.389830508,0.525423729,0.762711864,0.898305085
610L,0.305084746,0.576271186,0.542372881,0.525423729,0.779661017,0.949152542
610L,0.305084746,0.457627119,0.542372881,0.372881356,0.762711864,0.898305085
610L,0.355932203,0.423728814,0.508474576,0.542372881,0.711864407,0.881355932
610L,0.220338983,0.457627119,0.423728814,0.440677966,0.745762712,0.898305085
610L,0.237288136,0.542372881,0.542372881,0.542372881,0.745762712,0.898305085
610L,0.237288136,0.559322034,0.542372881,0.525423729,0.745762712,0.898305085
610L,0.237288136,0.508474576,0.355932203,0.440677966,0.745762712,0.898305085
610L,,0.508474576,0.474576271,0.593220339,0.796610169,0.983050847
610L,0.152542373,0.372881356,0.525423729,0.423728814,0.762711864,0.915254237
610L,0.406779661,0.542372881,0.559322034,0.542372881,0.779661017,0.949152542
610L,0.406779661,0.542372881,0.525423729,0.440677966,0.694915254,0.949152542
610L,0.423728814,0.508474576,0.525423729,0.525423729,0.694915254,0.881355932
610L,0.491525424,0.508474576,0.525423729,0.406779661,0.745762712,1
610L,0.491525424,0.423728814,0.508474576,0.525423729,0.711864407,0.881355932
610L,0.491525424,0.559322034,0.576271186,0.610169492,0.779661017,0.966101695
610L,0.220338983,0.457627119,0.559322034,0.610169492,0.779661017,0.966101695
610L,0.355932203,0.508474576,0.525423729,0.542372881,0.745762712,0.898305085
610L,0.288135593,0.508474576,0.491525424,0.440677966,0.762711864,0.983050847
610L,0.271186441,0.372881356,0.576271186,0.491525424,0.745762712,0.898305085
610L,0.406779661,0.525423729,0.593220339,0.491525424,0.745762712,0.898305085
610L,0.305084746,0.457627119,0.593220339,0.457627119,0.762711864,0.93220339
610L,0.322033898,0.423728814,0.627118644,0.559322034,0.762711864,0.915254237
